age,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
50,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7
30,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
48,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
31,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
40,cellular,may,fri,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
56,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
57,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8
53,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
35,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
34,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
30,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
53,telephone,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1
34,cellular,may,tue,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
28,cellular,may,fri,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
29,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
56,cellular,jul,fri,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2
47,telephone,may,fri,6,6,1,success,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
37,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
34,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
25,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
40,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
31,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
29,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
57,cellular,jul,thu,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
32,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
52,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
34,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
60,cellular,nov,tue,2,4,1,success,-1.1,94.76700000000001,-50.8,1.035,4963.6
37,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
28,cellular,aug,mon,3,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6
61,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
36,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
53,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
31,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
44,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
37,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
44,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,cellular,may,fri,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
37,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
48,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
33,cellular,oct,mon,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6
38,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
41,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
57,telephone,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1
35,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
34,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
53,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
35,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
65,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
26,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
56,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
39,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
23,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
32,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
35,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
58,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
54,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
60,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2
34,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
30,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
43,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
34,cellular,may,mon,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
41,cellular,may,wed,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
48,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
21,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5
42,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,telephone,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
40,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
33,telephone,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.7609999999999999,4991.6
37,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
37,telephone,may,tue,14,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
52,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
44,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
32,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
44,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
39,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
50,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1
50,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
47,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
60,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
37,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
35,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
40,telephone,jul,wed,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
47,cellular,aug,wed,1,4,2,success,-1.7,94.027,-38.3,0.9,4991.6
40,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
58,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
46,cellular,jul,tue,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
38,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
47,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
59,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
35,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
50,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
39,cellular,nov,thu,6,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
41,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
22,telephone,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
28,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2
41,telephone,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
36,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
28,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
52,cellular,jul,tue,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
28,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
29,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
39,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
33,telephone,may,mon,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
32,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
27,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
38,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.3840000000000001,5099.1
31,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
40,cellular,jul,wed,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
28,cellular,nov,tue,5,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
35,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
56,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
35,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
46,cellular,may,fri,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
45,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
34,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
56,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
24,cellular,jun,tue,1,3,2,success,-2.9,92.963,-40.8,1.262,5076.2
43,cellular,jul,mon,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
59,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2
27,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
33,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
25,cellular,oct,mon,1,999,2,failure,-1.1,94.601,-49.5,0.977,4963.6
47,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
31,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
43,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
50,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
31,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
59,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2
29,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
28,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
45,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
47,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
42,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
32,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
33,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
43,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
34,cellular,may,fri,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
31,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
24,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
27,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
37,cellular,may,fri,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
56,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
54,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.838,5076.2
39,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
44,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
49,telephone,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
30,cellular,may,fri,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
29,cellular,may,wed,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
33,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
52,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
28,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
47,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1
36,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
23,cellular,jul,thu,4,999,1,failure,-1.7,94.215,-40.3,0.846,4991.6
59,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
45,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
29,cellular,may,thu,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
66,telephone,nov,thu,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5
46,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
43,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
49,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
28,cellular,jul,fri,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
34,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
46,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
36,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
30,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1
42,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
48,cellular,may,tue,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
34,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
33,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
40,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
37,cellular,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
30,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,cellular,may,tue,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
44,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
58,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
42,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
46,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
37,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
46,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
34,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
46,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
37,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
47,telephone,may,mon,12,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
46,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
24,telephone,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
53,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
51,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
56,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,cellular,may,tue,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
38,cellular,may,wed,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
35,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
32,telephone,may,fri,9,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
38,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
37,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
59,cellular,aug,fri,3,3,1,success,-1.7,94.027,-38.3,0.905,4991.6
24,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
30,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
43,telephone,nov,tue,3,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
57,cellular,jul,mon,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
49,telephone,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
30,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
41,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
53,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
24,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
45,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
34,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
35,cellular,may,mon,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
25,cellular,may,fri,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
30,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
37,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
58,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
34,cellular,aug,tue,2,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6
34,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
43,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
30,cellular,sep,mon,2,9,2,failure,-1.1,94.199,-37.5,0.879,4963.6
35,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
45,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,cellular,jul,fri,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
29,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
31,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
27,cellular,sep,thu,1,3,1,success,-1.1,94.199,-37.5,0.879,4963.6
41,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
29,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
24,cellular,may,fri,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
39,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
39,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
32,cellular,nov,wed,3,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.03,4963.6
36,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
35,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
39,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
51,telephone,sep,fri,1,999,2,failure,-1.1,94.199,-37.5,0.883,4963.6
35,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
46,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.614,5099.1
35,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
23,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
49,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
33,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
41,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
48,telephone,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5
43,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
76,cellular,aug,thu,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.873,5076.2
54,cellular,aug,wed,10,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
43,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
27,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
55,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
37,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
30,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
58,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
26,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
54,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
51,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
48,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
48,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
53,cellular,aug,thu,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2
55,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
59,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
52,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
36,cellular,may,thu,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
35,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
45,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.538,5099.1
37,cellular,may,fri,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
32,cellular,jul,thu,2,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2
58,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
48,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
41,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
42,cellular,may,thu,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
55,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7
34,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
55,cellular,oct,thu,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5
27,cellular,may,tue,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
32,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
30,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
39,cellular,jul,tue,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
